impl,M,T,workers,run_idx,wall_time_ms,checksum
mpi,2048,28712,8,0,5113.039224,15244.8434824185
mpi,2048,28712,8,1,5113.938169,15244.8434824185
mpi,2048,28712,8,2,5102.441215,15244.8434824185
